Country,Sex,Economic Activity,Currency,Year,Earning
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Total,Currency: 2017 PPP $,2012,395.2
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Total,Currency: U.S. dollars,2012,161.39
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: Local currency,2012,872698.4
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: 2017 PPP $,2012,227.66
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: U.S. dollars,2012,92.97
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: Local currency,2012,2485455.86
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: 2017 PPP $,2012,648.39
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: U.S. dollars,2012,264.79
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: Local currency,2012,1456902.31
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: 2017 PPP $,2012,380.07
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: U.S. dollars,2012,155.21
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: Local currency,2012,2184696.49
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: 2017 PPP $,2012,569.93
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: U.S. dollars,2012,232.75
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: Local currency,2012,1441505.03
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: 2017 PPP $,2012,376.05
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: U.S. dollars,2012,153.57
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): F. Construction,Currency: Local currency,2012,1244301.42
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): F. Construction,Currency: 2017 PPP $,2012,324.6
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): F. Construction,Currency: U.S. dollars,2012,132.56
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: Local currency,2012,1274202.36
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: 2017 PPP $,2012,332.4
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: U.S. dollars,2012,135.75
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: Local currency,2012,1560349.35
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: 2017 PPP $,2012,407.05
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: U.S. dollars,2012,166.23
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: Local currency,2012,1407779.2
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: 2017 PPP $,2012,367.25
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: U.S. dollars,2012,149.98
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: Local currency,2012,2470826.71
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: 2017 PPP $,2012,644.57
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: U.S. dollars,2012,263.23
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: Local currency,2012,2446407.61
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: 2017 PPP $,2012,638.2
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: U.S. dollars,2012,260.63
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: Local currency,2012,2180372.3
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: 2017 PPP $,2012,568.8
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: U.S. dollars,2012,232.28
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: Local currency,2012,2932264.03
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: 2017 PPP $,2012,764.95
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: U.S. dollars,2012,312.39
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: Local currency,2012,1430834.13
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: 2017 PPP $,2012,373.27
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: U.S. dollars,2012,152.43
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: Local currency,2012,2567896.16
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: 2017 PPP $,2012,669.89
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: U.S. dollars,2012,273.57
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): P. Education,Currency: Local currency,2012,2105988.62
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): P. Education,Currency: 2017 PPP $,2012,549.39
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): P. Education,Currency: U.S. dollars,2012,224.36
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: Local currency,2012,2575072.33
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: 2017 PPP $,2012,671.77
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: U.S. dollars,2012,274.33
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: Local currency,2012,1264868.71
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: 2017 PPP $,2012,329.97
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: U.S. dollars,2012,134.75
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: Local currency,2012,1040671.86
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: 2017 PPP $,2012,271.48
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: U.S. dollars,2012,110.87
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: Local currency,2012,945213.81
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: 2017 PPP $,2012,246.58
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: U.S. dollars,2012,100.7
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Total,Currency: Local currency,2012,1214266.18
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Total,Currency: 2017 PPP $,2012,316.77
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Total,Currency: U.S. dollars,2012,129.36
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: Local currency,2012,511295.94
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: 2017 PPP $,2012,133.38
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: U.S. dollars,2012,54.47
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: Local currency,2012,2709315.83
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: 2017 PPP $,2012,706.79
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: U.S. dollars,2012,288.64
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: Local currency,2012,984018.84
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: 2017 PPP $,2012,256.7
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: U.S. dollars,2012,104.83
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: Local currency,2012,1722908.45
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: 2017 PPP $,2012,449.46
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: U.S. dollars,2012,183.55
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: Local currency,2012,1336531.07
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: 2017 PPP $,2012,348.66
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: U.S. dollars,2012,142.39
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): F. Construction,Currency: Local currency,2012,1687478.5
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): F. Construction,Currency: 2017 PPP $,2012,440.22
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): F. Construction,Currency: U.S. dollars,2012,179.77
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: Local currency,2012,1076442.47
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: 2017 PPP $,2012,280.81
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: U.S. dollars,2012,114.68
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: Local currency,2012,2027824.03
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: 2017 PPP $,2012,529
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: U.S. dollars,2012,216.03
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: Local currency,2012,1004782.32
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: 2017 PPP $,2012,262.12
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: U.S. dollars,2012,107.04
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: Local currency,2012,2532895.5
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: 2017 PPP $,2012,660.76
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: U.S. dollars,2012,269.84
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: Local currency,2012,2381077.41
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: 2017 PPP $,2012,621.16
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: U.S. dollars,2012,253.67
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: Local currency,2012,2090180.04
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: 2017 PPP $,2012,545.27
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: U.S. dollars,2012,222.68
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: Local currency,2012,2442291.16
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: 2017 PPP $,2012,637.13
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: U.S. dollars,2012,260.19
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: Local currency,2012,1433170.89
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: 2017 PPP $,2012,373.87
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: U.S. dollars,2012,152.68
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: Local currency,2012,2258497.68
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: 2017 PPP $,2012,589.18
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: U.S. dollars,2012,240.61
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): P. Education,Currency: Local currency,2012,1744131.59
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): P. Education,Currency: 2017 PPP $,2012,455
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): P. Education,Currency: U.S. dollars,2012,185.81
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: Local currency,2012,2025518.19
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: 2017 PPP $,2012,528.4
